File,Instability Functions,Execution Time
laaber_jmh-core-benchmarks.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",12.453686237335205
laaber_jmh-core-benchmarks.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",74.88195705413818
laaber_jmh-core-benchmarks.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",18.36362314224243
laaber_jmh-jdk-microbenchmarks.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",155.50337076187134
laaber_jmh-jdk-microbenchmarks.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",203.13855051994324
laaber_jmh-jdk-microbenchmarks.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",157.52602100372314
laaber_jmh-jdk-microbenchmarks.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",204.89345002174377
laaber_jmh-jdk-microbenchmarks.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",203.88264751434326
laaber_jmh-jdk-microbenchmarks.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",713.5867013931274
laaber_jmh-jdk-microbenchmarks.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",252.45162773132324
laaber_protostuff.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",3.654017210006714
laaber_protostuff.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",6.118028402328491
laaber_protostuff.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",3.35258150100708
laaber_protostuff.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",6.0587685108184814
laaber_protostuff.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",5.471098899841309
laaber_protostuff.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",44.75876545906067
laaber_protostuff.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",7.82279109954834
laaber_rxjava.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",138.74579548835754
laaber_rxjava.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",183.66136360168457
laaber_rxjava.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",139.75696635246277
laaber_rxjava.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",184.91126489639282
laaber_rxjava.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",184.12743949890137
laaber_rxjava.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",654.5533223152161
laaber_rxjava.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",230.3080222606659
laaber_squidlib.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",23.46671772003174
laaber_squidlib.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",35.96812605857849
laaber_squidlib.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",23.47127366065979
laaber_squidlib.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",36.47318458557129
laaber_squidlib.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",36.26348042488098
laaber_squidlib.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",169.99052786827087
laaber_squidlib.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",49.09522199630737
laaber_zipkin.csv,"(<function cv at 0x7f35037369e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",4.9442057609558105
laaber_zipkin.csv,"(<function cv at 0x7f35037369e0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",7.708974599838257
laaber_zipkin.csv,"(<function rmad at 0x7f350337a710>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",4.917227029800415
laaber_zipkin.csv,"(<function rmad at 0x7f350337a710>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",7.778597831726074
laaber_zipkin.csv,"(<function rciw_mean_p at 0x7f350337a7a0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_p at 0x7f350337a830>)",6.438932180404663
laaber_zipkin.csv,"(<function rciw_mean_t at 0x7f350337a9e0>, <function mean at 0x7f3650225240>, <function ci_bootstrap_mean_t at 0x7f350337aa70>)",47.29585838317871
laaber_zipkin.csv,"(<function rciw_median_p at 0x7f350337a8c0>, <function median at 0x7f365014f6d0>, <function ci_bootstrap_median_p at 0x7f350337a950>)",10.46965765953064
