m_id,n,ns_per_op,bed,iterations,sr,ir,b_name
1040,7954642,765.7,5s,3,1,1,BenchmarkMarshal/SimpleDocument/map
1041,7934397,751.5,5s,3,1,1,BenchmarkMarshal/SimpleDocument/map
1042,133603,43254.0,5s,3,1,1,BenchmarkMarshal/ReferenceFile/struct
1043,138526,42845.0,5s,3,1,1,BenchmarkMarshal/ReferenceFile/struct
1044,140205,43190.0,5s,3,1,1,BenchmarkMarshal/ReferenceFile/struct
1045,100039,59791.0,5s,3,1,1,BenchmarkMarshal/ReferenceFile/map
1046,101047,59190.0,5s,3,1,1,BenchmarkMarshal/ReferenceFile/map
1047,101976,59092.0,5s,3,1,1,BenchmarkMarshal/ReferenceFile/map
1048,233625,27902.0,5s,3,1,1,BenchmarkMarshal/HugoFrontMatter
1049,569901,10470.0,5s,3,1,1,BenchmarkMarshal/HugoFrontMatter
1050,565959,10590.0,5s,3,1,1,BenchmarkMarshal/HugoFrontMatter
1051,180,6655090.0,1s,4,1,1,BenchmarkScanComments/1MValid
1052,348,3441314.0,1s,4,1,1,BenchmarkScanComments/1MValid
1053,348,3438136.0,1s,4,1,1,BenchmarkScanComments/1MValid
1054,346,3451651.0,1s,4,1,1,BenchmarkScanComments/1MValid
1055,25427680,47.74,1s,4,1,1,BenchmarkScanComments/10ValidUtf8
1056,48060982,25.17,1s,4,1,1,BenchmarkScanComments/10ValidUtf8
1057,47962320,24.97,1s,4,1,1,BenchmarkScanComments/10ValidUtf8
1058,48068554,24.89,1s,4,1,1,BenchmarkScanComments/10ValidUtf8
1059,233576,5137.0,1s,4,1,1,BenchmarkScanComments/1kValidUtf8
1060,234536,5125.0,1s,4,1,1,BenchmarkScanComments/1kValidUtf8
1061,430110,2782.0,1s,4,1,1,BenchmarkScanComments/1kValidUtf8
1062,430315,2779.0,1s,4,1,1,BenchmarkScanComments/1kValidUtf8
1063,229,5237718.0,1s,4,1,1,BenchmarkScanComments/1MValidUtf8
1064,228,5251744.0,1s,4,1,1,BenchmarkScanComments/1MValidUtf8
1065,416,2857142.0,1s,4,1,1,BenchmarkScanComments/1MValidUtf8
1066,418,2856383.0,1s,4,1,1,BenchmarkScanComments/1MValidUtf8
1067,15335210,77.79,1s,4,1,1,BenchmarkScanComments/10Valid
1068,30173166,39.19,1s,4,1,1,BenchmarkScanComments/10Valid
1069,30067414,39.16,1s,4,1,1,BenchmarkScanComments/10Valid
1070,30515714,39.17,1s,4,1,1,BenchmarkScanComments/10Valid
1071,185020,6513.0,1s,4,1,1,BenchmarkScanComments/1kValid
1072,355400,3358.0,1s,4,1,1,BenchmarkScanComments/1kValid
1073,351849,3400.0,1s,4,1,1,BenchmarkScanComments/1kValid
1074,354597,3368.0,1s,4,1,1,BenchmarkScanComments/1kValid
1075,30722163,38.95,1s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1076,30664814,38.96,1s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1077,30646736,38.92,1s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1078,30556062,38.98,1s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1079,356209,3362.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1080,351896,3363.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1081,355816,3362.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1082,355803,3363.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1083,348,3454632.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1084,348,3443095.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1085,346,3444259.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1086,348,3444953.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1087,46425171,25.52,1s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1088,44139092,25.48,1s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1089,43769290,25.51,1s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1090,46745274,25.52,1s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1091,431761,2776.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1092,430208,2779.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1093,423093,2774.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1094,431324,2775.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1095,418,2855564.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1096,418,2854967.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1097,420,2851155.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1098,420,2854709.0,1s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1099,6427388,177.4,1s,4,1,1,BenchmarkParseBasicStringWithUnicode/4
1100,6723270,176.4,1s,4,1,1,BenchmarkParseBasicStringWithUnicode/4
1101,6737618,176.2,1s,4,1,1,BenchmarkParseBasicStringWithUnicode/4
1102,6747909,178.5,1s,4,1,1,BenchmarkParseBasicStringWithUnicode/4
1103,1624287,752.4,1s,4,1,1,BenchmarkParseBasicStringWithUnicode/8
1104,3883578,307.4,1s,4,1,1,BenchmarkParseBasicStringWithUnicode/8
1105,3885949,308.0,1s,4,1,1,BenchmarkParseBasicStringWithUnicode/8
1106,3900001,307.2,1s,4,1,1,BenchmarkParseBasicStringWithUnicode/8
1107,56202694,21.43,1s,4,1,1,BenchmarkParseBasicStringsEasy/1
1108,95495563,11.28,1s,4,1,1,BenchmarkParseBasicStringsEasy/1
1109,100000000,11.26,1s,4,1,1,BenchmarkParseBasicStringsEasy/1
1110,100000000,11.23,1s,4,1,1,BenchmarkParseBasicStringsEasy/1
1111,71136559,16.51,1s,4,1,1,BenchmarkParseBasicStringsEasy/4
1112,71171168,16.49,1s,4,1,1,BenchmarkParseBasicStringsEasy/4
1113,72021661,16.54,1s,4,1,1,BenchmarkParseBasicStringsEasy/4
1114,71842710,16.44,1s,4,1,1,BenchmarkParseBasicStringsEasy/4
1115,26668486,43.38,1s,4,1,1,BenchmarkParseBasicStringsEasy/8
1116,51720156,23.24,1s,4,1,1,BenchmarkParseBasicStringsEasy/8
1117,52146132,23.35,1s,4,1,1,BenchmarkParseBasicStringsEasy/8
1118,48255499,22.94,1s,4,1,1,BenchmarkParseBasicStringsEasy/8
1119,17196480,68.98,1s,4,1,1,BenchmarkParseBasicStringsEasy/16
1120,16995468,70.38,1s,4,1,1,BenchmarkParseBasicStringsEasy/16
1121,32209821,36.97,1s,4,1,1,BenchmarkParseBasicStringsEasy/16
1122,32186700,36.99,1s,4,1,1,BenchmarkParseBasicStringsEasy/16
1123,13095212,91.06,1s,4,1,1,BenchmarkParseBasicStringsEasy/21
1124,22957666,50.69,1s,4,1,1,BenchmarkParseBasicStringsEasy/21
1125,23690414,51.63,1s,4,1,1,BenchmarkParseBasicStringsEasy/21
1126,23097645,50.57,1s,4,1,1,BenchmarkParseBasicStringsEasy/21
1127,18,68678195.0,1s,4,1,1,BenchmarkUnmarshalDataset/config
1128,38,30935211.0,1s,4,1,1,BenchmarkUnmarshalDataset/config
1129,37,32136237.0,1s,4,1,1,BenchmarkUnmarshalDataset/config
1130,38,32291708.0,1s,4,1,1,BenchmarkUnmarshalDataset/config
1131,4,316617748.0,1s,4,1,1,BenchmarkUnmarshalDataset/canada
1132,7,151468871.0,1s,4,1,1,BenchmarkUnmarshalDataset/canada
1133,7,158807721.0,1s,4,1,1,BenchmarkUnmarshalDataset/canada
1134,7,159517699.0,1s,4,1,1,BenchmarkUnmarshalDataset/canada
1135,20,51823034.0,1s,4,1,1,BenchmarkUnmarshalDataset/citm_catalog
1136,24,54235448.0,1s,4,1,1,BenchmarkUnmarshalDataset/citm_catalog
1137,21,57238310.0,1s,4,1,1,BenchmarkUnmarshalDataset/citm_catalog
1138,21,52904099.0,1s,4,1,1,BenchmarkUnmarshalDataset/citm_catalog
1139,24,41802029.0,1s,4,1,1,BenchmarkUnmarshalDataset/twitter
1140,64,19938046.0,1s,4,1,1,BenchmarkUnmarshalDataset/twitter
1141,69,20083918.0,1s,4,1,1,BenchmarkUnmarshalDataset/twitter
1142,69,19823100.0,1s,4,1,1,BenchmarkUnmarshalDataset/twitter
1143,4,274088287.0,1s,4,1,1,BenchmarkUnmarshalDataset/code
1144,8,140360812.0,1s,4,1,1,BenchmarkUnmarshalDataset/code
1145,8,142785111.0,1s,4,1,1,BenchmarkUnmarshalDataset/code
1146,8,132593823.0,1s,4,1,1,BenchmarkUnmarshalDataset/code
1147,4642,242405.0,1s,4,1,1,BenchmarkUnmarshalDataset/example
1148,4516,248598.0,1s,4,1,1,BenchmarkUnmarshalDataset/example
1149,4610,243589.0,1s,4,1,1,BenchmarkUnmarshalDataset/example
1150,4477,240704.0,1s,4,1,1,BenchmarkUnmarshalDataset/example
1151,1206685,952.5,1s,4,1,1,BenchmarkUnmarshal/SimpleDocument/struct
1152,1250799,955.4,1s,4,1,1,BenchmarkUnmarshal/SimpleDocument/struct
1153,1256371,954.2,1s,4,1,1,BenchmarkUnmarshal/SimpleDocument/struct
1154,1000000,1026.0,1s,4,1,1,BenchmarkUnmarshal/SimpleDocument/struct
1155,897622,1291.0,1s,4,1,1,BenchmarkUnmarshal/SimpleDocument/map
1156,852489,1335.0,1s,4,1,1,BenchmarkUnmarshal/SimpleDocument/map
1157,859386,1287.0,1s,4,1,1,BenchmarkUnmarshal/SimpleDocument/map
1158,861273,1400.0,1s,4,1,1,BenchmarkUnmarshal/SimpleDocument/map
1159,8824,158900.0,1s,4,1,1,BenchmarkUnmarshal/ReferenceFile/struct
1160,17242,71900.0,1s,4,1,1,BenchmarkUnmarshal/ReferenceFile/struct
1161,16810,69695.0,1s,4,1,1,BenchmarkUnmarshal/ReferenceFile/struct
1162,17325,70241.0,1s,4,1,1,BenchmarkUnmarshal/ReferenceFile/struct
1163,10000,102559.0,1s,4,1,1,BenchmarkUnmarshal/ReferenceFile/map
1164,10000,110433.0,1s,4,1,1,BenchmarkUnmarshal/ReferenceFile/map
1165,9801,103478.0,1s,4,1,1,BenchmarkUnmarshal/ReferenceFile/map
1166,10000,106845.0,1s,4,1,1,BenchmarkUnmarshal/ReferenceFile/map
1167,29425,42807.0,1s,4,1,1,BenchmarkUnmarshal/HugoFrontMatter
1168,68823,17778.0,1s,4,1,1,BenchmarkUnmarshal/HugoFrontMatter
1169,68325,19228.0,1s,4,1,1,BenchmarkUnmarshal/HugoFrontMatter
1170,68271,17780.0,1s,4,1,1,BenchmarkUnmarshal/HugoFrontMatter
1171,912861,1472.0,1s,4,1,1,BenchmarkMarshal/SimpleDocument/struct
1172,2068618,576.2,1s,4,1,1,BenchmarkMarshal/SimpleDocument/struct
1173,2093994,579.0,1s,4,1,1,BenchmarkMarshal/SimpleDocument/struct
1174,2058895,586.1,1s,4,1,1,BenchmarkMarshal/SimpleDocument/struct
1175,1322229,884.5,1s,4,1,1,BenchmarkMarshal/SimpleDocument/map
1176,1000000,1001.0,1s,4,1,1,BenchmarkMarshal/SimpleDocument/map
1177,1260626,874.0,1s,4,1,1,BenchmarkMarshal/SimpleDocument/map
1178,1298432,865.4,1s,4,1,1,BenchmarkMarshal/SimpleDocument/map
1179,21696,56137.0,1s,4,1,1,BenchmarkMarshal/ReferenceFile/struct
1180,21410,55523.0,1s,4,1,1,BenchmarkMarshal/ReferenceFile/struct
1181,21735,58493.0,1s,4,1,1,BenchmarkMarshal/ReferenceFile/struct
1182,21918,55235.0,1s,4,1,1,BenchmarkMarshal/ReferenceFile/struct
1183,16694,75306.0,1s,4,1,1,BenchmarkMarshal/ReferenceFile/map
1184,16623,74498.0,1s,4,1,1,BenchmarkMarshal/ReferenceFile/map
1185,16696,71570.0,1s,4,1,1,BenchmarkMarshal/ReferenceFile/map
1186,16311,73074.0,1s,4,1,1,BenchmarkMarshal/ReferenceFile/map
1187,91556,13147.0,1s,4,1,1,BenchmarkMarshal/HugoFrontMatter
1188,91785,13016.0,1s,4,1,1,BenchmarkMarshal/HugoFrontMatter
1189,92786,12907.0,1s,4,1,1,BenchmarkMarshal/HugoFrontMatter
1190,91358,12889.0,1s,4,1,1,BenchmarkMarshal/HugoFrontMatter
1191,697,3437296.0,2s,4,1,1,BenchmarkScanComments/1MValid
1192,697,3440084.0,2s,4,1,1,BenchmarkScanComments/1MValid
1193,697,3436228.0,2s,4,1,1,BenchmarkScanComments/1MValid
1194,694,3440143.0,2s,4,1,1,BenchmarkScanComments/1MValid
1195,49384444,47.95,2s,4,1,1,BenchmarkScanComments/10ValidUtf8
1196,96454849,24.88,2s,4,1,1,BenchmarkScanComments/10ValidUtf8
1197,95984742,24.88,2s,4,1,1,BenchmarkScanComments/10ValidUtf8
1198,96265198,24.89,2s,4,1,1,BenchmarkScanComments/10ValidUtf8
1199,456991,5172.0,2s,4,1,1,BenchmarkScanComments/1kValidUtf8
1200,472969,5135.0,2s,4,1,1,BenchmarkScanComments/1kValidUtf8
1201,860613,2780.0,2s,4,1,1,BenchmarkScanComments/1kValidUtf8
1202,858429,2781.0,2s,4,1,1,BenchmarkScanComments/1kValidUtf8
1203,838,2856017.0,2s,4,1,1,BenchmarkScanComments/1MValidUtf8
1204,840,2852935.0,2s,4,1,1,BenchmarkScanComments/1MValidUtf8
1205,838,2854998.0,2s,4,1,1,BenchmarkScanComments/1MValidUtf8
1206,838,2856902.0,2s,4,1,1,BenchmarkScanComments/1MValidUtf8
1207,60923588,39.17,2s,4,1,1,BenchmarkScanComments/10Valid
1208,61113906,39.2,2s,4,1,1,BenchmarkScanComments/10Valid
1209,60910777,39.18,2s,4,1,1,BenchmarkScanComments/10Valid
1210,61126988,39.16,2s,4,1,1,BenchmarkScanComments/10Valid
1211,710118,3362.0,2s,4,1,1,BenchmarkScanComments/1kValid
1212,709135,3381.0,2s,4,1,1,BenchmarkScanComments/1kValid
1213,712470,3361.0,2s,4,1,1,BenchmarkScanComments/1kValid
1214,687439,3359.0,2s,4,1,1,BenchmarkScanComments/1kValid
1215,61166980,38.95,2s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1216,61564645,38.92,2s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1217,61417510,38.91,2s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1218,61570345,38.9,2s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1219,712338,3359.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1220,712143,3358.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1221,711590,3358.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1222,710080,3359.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1223,694,3446543.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1224,696,3463309.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1225,697,3442117.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1226,694,3438659.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1227,93671630,25.49,2s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1228,93767874,25.49,2s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1229,93655554,25.49,2s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1230,93536480,25.49,2s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1231,454338,5255.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1232,852446,2793.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1233,859117,2773.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1234,861172,2772.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1235,840,2851823.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1236,840,2852802.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1237,838,2851423.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1238,840,2850161.0,2s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1239,5083282,492.4,2s,4,1,1,BenchmarkParseBasicStringWithUnicode/4
1240,13541782,174.9,2s,4,1,1,BenchmarkParseBasicStringWithUnicode/4
1241,13638308,176.2,2s,4,1,1,BenchmarkParseBasicStringWithUnicode/4
1242,13583284,175.4,2s,4,1,1,BenchmarkParseBasicStringWithUnicode/4
1243,3251068,738.6,2s,4,1,1,BenchmarkParseBasicStringWithUnicode/8
1244,7765911,307.8,2s,4,1,1,BenchmarkParseBasicStringWithUnicode/8
1245,7770008,308.1,2s,4,1,1,BenchmarkParseBasicStringWithUnicode/8
1246,7780195,308.3,2s,4,1,1,BenchmarkParseBasicStringWithUnicode/8
1247,213366002,11.25,2s,4,1,1,BenchmarkParseBasicStringsEasy/1
1248,212817453,11.26,2s,4,1,1,BenchmarkParseBasicStringsEasy/1
1249,212965837,11.22,2s,4,1,1,BenchmarkParseBasicStringsEasy/1
1250,212673225,11.28,2s,4,1,1,BenchmarkParseBasicStringsEasy/1
1251,75630810,31.74,2s,4,1,1,BenchmarkParseBasicStringsEasy/4
1252,145883155,16.55,2s,4,1,1,BenchmarkParseBasicStringsEasy/4
1253,145786855,16.49,2s,4,1,1,BenchmarkParseBasicStringsEasy/4
1254,145618330,16.54,2s,4,1,1,BenchmarkParseBasicStringsEasy/4
1255,98012906,23.51,2s,4,1,1,BenchmarkParseBasicStringsEasy/8
1256,100000000,23.03,2s,4,1,1,BenchmarkParseBasicStringsEasy/8
1257,98133339,23.47,2s,4,1,1,BenchmarkParseBasicStringsEasy/8
1258,100000000,23.02,2s,4,1,1,BenchmarkParseBasicStringsEasy/8
1259,64576245,37.07,2s,4,1,1,BenchmarkParseBasicStringsEasy/16
1260,64190559,37.15,2s,4,1,1,BenchmarkParseBasicStringsEasy/16
1261,64355548,37.01,2s,4,1,1,BenchmarkParseBasicStringsEasy/16
1262,64400211,37.0,2s,4,1,1,BenchmarkParseBasicStringsEasy/16
1263,47469052,50.4,2s,4,1,1,BenchmarkParseBasicStringsEasy/21
1264,46136192,51.28,2s,4,1,1,BenchmarkParseBasicStringsEasy/21
1265,46024618,51.0,2s,4,1,1,BenchmarkParseBasicStringsEasy/21
1266,47192961,51.21,2s,4,1,1,BenchmarkParseBasicStringsEasy/21
1267,80,31166732.0,2s,4,1,1,BenchmarkUnmarshalDataset/config
1268,75,31001127.0,2s,4,1,1,BenchmarkUnmarshalDataset/config
1269,78,32020883.0,2s,4,1,1,BenchmarkUnmarshalDataset/config
1270,78,30981496.0,2s,4,1,1,BenchmarkUnmarshalDataset/config
1271,15,153934424.0,2s,4,1,1,BenchmarkUnmarshalDataset/canada
1272,15,151004986.0,2s,4,1,1,BenchmarkUnmarshalDataset/canada
1273,15,152609587.0,2s,4,1,1,BenchmarkUnmarshalDataset/canada
1274,15,152768201.0,2s,4,1,1,BenchmarkUnmarshalDataset/canada
1275,43,54649275.0,2s,4,1,1,BenchmarkUnmarshalDataset/citm_catalog
1276,43,53934659.0,2s,4,1,1,BenchmarkUnmarshalDataset/citm_catalog
1277,43,53524735.0,2s,4,1,1,BenchmarkUnmarshalDataset/citm_catalog
1278,43,53633809.0,2s,4,1,1,BenchmarkUnmarshalDataset/citm_catalog
1279,100,20048938.0,2s,4,1,1,BenchmarkUnmarshalDataset/twitter
1280,124,18703090.0,2s,4,1,1,BenchmarkUnmarshalDataset/twitter
1281,120,19984023.0,2s,4,1,1,BenchmarkUnmarshalDataset/twitter
1282,120,20047811.0,2s,4,1,1,BenchmarkUnmarshalDataset/twitter
1283,18,132401177.0,2s,4,1,1,BenchmarkUnmarshalDataset/code
1284,18,132470972.0,2s,4,1,1,BenchmarkUnmarshalDataset/code
1285,18,137165351.0,2s,4,1,1,BenchmarkUnmarshalDataset/code
1286,16,134288364.0,2s,4,1,1,BenchmarkUnmarshalDataset/code
1287,9100,243264.0,2s,4,1,1,BenchmarkUnmarshalDataset/example
1288,9069,247602.0,2s,4,1,1,BenchmarkUnmarshalDataset/example
1289,9420,244022.0,2s,4,1,1,BenchmarkUnmarshalDataset/example
1290,9325,247887.0,2s,4,1,1,BenchmarkUnmarshalDataset/example
1291,2544868,929.5,2s,4,1,1,BenchmarkUnmarshal/SimpleDocument/struct
1292,2474696,949.9,2s,4,1,1,BenchmarkUnmarshal/SimpleDocument/struct
1293,2579041,925.9,2s,4,1,1,BenchmarkUnmarshal/SimpleDocument/struct
1294,2528611,942.4,2s,4,1,1,BenchmarkUnmarshal/SimpleDocument/struct
1295,682885,3515.0,2s,4,1,1,BenchmarkUnmarshal/SimpleDocument/map
1296,1736371,1268.0,2s,4,1,1,BenchmarkUnmarshal/SimpleDocument/map
1297,1844924,1279.0,2s,4,1,1,BenchmarkUnmarshal/SimpleDocument/map
1298,1854678,1255.0,2s,4,1,1,BenchmarkUnmarshal/SimpleDocument/map
1299,15477,156902.0,2s,4,1,1,BenchmarkUnmarshal/ReferenceFile/struct
1300,34801,69374.0,2s,4,1,1,BenchmarkUnmarshal/ReferenceFile/struct
1301,34256,70672.0,2s,4,1,1,BenchmarkUnmarshal/ReferenceFile/struct
1302,34700,69711.0,2s,4,1,1,BenchmarkUnmarshal/ReferenceFile/struct
1303,23314,102762.0,2s,4,1,1,BenchmarkUnmarshal/ReferenceFile/map
1304,23004,102200.0,2s,4,1,1,BenchmarkUnmarshal/ReferenceFile/map
1305,23006,102723.0,2s,4,1,1,BenchmarkUnmarshal/ReferenceFile/map
1306,23078,102934.0,2s,4,1,1,BenchmarkUnmarshal/ReferenceFile/map
1307,56035,43130.0,2s,4,1,1,BenchmarkUnmarshal/HugoFrontMatter
1308,58447,43073.0,2s,4,1,1,BenchmarkUnmarshal/HugoFrontMatter
1309,138765,17456.0,2s,4,1,1,BenchmarkUnmarshal/HugoFrontMatter
1310,137323,17564.0,2s,4,1,1,BenchmarkUnmarshal/HugoFrontMatter
1311,4057033,580.4,2s,4,1,1,BenchmarkMarshal/SimpleDocument/struct
1312,4175955,580.6,2s,4,1,1,BenchmarkMarshal/SimpleDocument/struct
1313,4148830,622.2,2s,4,1,1,BenchmarkMarshal/SimpleDocument/struct
1314,4033351,575.9,2s,4,1,1,BenchmarkMarshal/SimpleDocument/struct
1315,1000000,2262.0,2s,4,1,1,BenchmarkMarshal/SimpleDocument/map
1316,2692220,875.6,2s,4,1,1,BenchmarkMarshal/SimpleDocument/map
1317,2515905,870.5,2s,4,1,1,BenchmarkMarshal/SimpleDocument/map
1318,2719782,873.1,2s,4,1,1,BenchmarkMarshal/SimpleDocument/map
1319,43218,55357.0,2s,4,1,1,BenchmarkMarshal/ReferenceFile/struct
1320,43137,55496.0,2s,4,1,1,BenchmarkMarshal/ReferenceFile/struct
1321,42157,56345.0,2s,4,1,1,BenchmarkMarshal/ReferenceFile/struct
1322,44109,54405.0,2s,4,1,1,BenchmarkMarshal/ReferenceFile/struct
1323,13640,182189.0,2s,4,1,1,BenchmarkMarshal/ReferenceFile/map
1324,33265,76591.0,2s,4,1,1,BenchmarkMarshal/ReferenceFile/map
1325,33421,72242.0,2s,4,1,1,BenchmarkMarshal/ReferenceFile/map
1326,32923,71764.0,2s,4,1,1,BenchmarkMarshal/ReferenceFile/map
1327,71610,34624.0,2s,4,1,1,BenchmarkMarshal/HugoFrontMatter
1328,182096,12970.0,2s,4,1,1,BenchmarkMarshal/HugoFrontMatter
1329,180364,13349.0,2s,4,1,1,BenchmarkMarshal/HugoFrontMatter
1330,182282,13152.0,2s,4,1,1,BenchmarkMarshal/HugoFrontMatter
1331,538,6678011.0,3s,4,1,1,BenchmarkScanComments/1MValid
1332,543,6594716.0,3s,4,1,1,BenchmarkScanComments/1MValid
1333,1045,3439470.0,3s,4,1,1,BenchmarkScanComments/1MValid
1334,1045,3437621.0,3s,4,1,1,BenchmarkScanComments/1MValid
1335,143591775,24.94,3s,4,1,1,BenchmarkScanComments/10ValidUtf8
1336,144723007,24.9,3s,4,1,1,BenchmarkScanComments/10ValidUtf8
1337,144487254,24.85,3s,4,1,1,BenchmarkScanComments/10ValidUtf8
1338,144685830,24.88,3s,4,1,1,BenchmarkScanComments/10ValidUtf8
1339,1293063,2781.0,3s,4,1,1,BenchmarkScanComments/1kValidUtf8
1340,1294476,2790.0,3s,4,1,1,BenchmarkScanComments/1kValidUtf8
1341,1294174,2782.0,3s,4,1,1,BenchmarkScanComments/1kValidUtf8
1342,1293513,2783.0,3s,4,1,1,BenchmarkScanComments/1kValidUtf8
1343,1260,2856076.0,3s,4,1,1,BenchmarkScanComments/1MValidUtf8
1344,1260,2855107.0,3s,4,1,1,BenchmarkScanComments/1MValidUtf8
1345,1258,2855393.0,3s,4,1,1,BenchmarkScanComments/1MValidUtf8
1346,1260,2867636.0,3s,4,1,1,BenchmarkScanComments/1MValidUtf8
1347,91708704,39.18,3s,4,1,1,BenchmarkScanComments/10Valid
1348,91468536,39.18,3s,4,1,1,BenchmarkScanComments/10Valid
1349,91584646,39.19,3s,4,1,1,BenchmarkScanComments/10Valid
1350,91514630,39.35,3s,4,1,1,BenchmarkScanComments/10Valid
1351,544730,6495.0,3s,4,1,1,BenchmarkScanComments/1kValid
1352,1000000,3360.0,3s,4,1,1,BenchmarkScanComments/1kValid
1353,1000000,3359.0,3s,4,1,1,BenchmarkScanComments/1kValid
1354,1000000,3362.0,3s,4,1,1,BenchmarkScanComments/1kValid
1355,92116020,38.91,3s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1356,92304872,38.95,3s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1357,92245629,38.95,3s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1358,92110813,38.94,3s,4,1,1,BenchmarkParseLiteralStringValid/10Valid
1359,693547,5247.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1360,1000000,3360.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1361,1000000,3363.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1362,1000000,3359.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1kValid
1363,1042,3452625.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1364,1042,3441333.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1365,1041,3457969.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1366,1042,3444117.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1MValid
1367,141093614,25.53,3s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1368,141099873,25.52,3s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1369,141119420,25.52,3s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1370,141242440,25.51,3s,4,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
1371,720481,5121.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1372,709304,5069.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1373,1297347,2776.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1374,1289551,2790.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
1375,1260,2854559.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1376,1260,2852974.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1377,1261,2852633.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
1378,1260,2864766.0,3s,4,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
