m_id,n,ns_per_op,bed,iterations,sr,ir,b_name
2120,1257,2860998.0,3s,5,1,1,BenchmarkScanComments/1MValidUtf8
2121,91594720,39.26,3s,5,1,1,BenchmarkScanComments/10Valid
2122,91199755,39.21,3s,5,1,1,BenchmarkScanComments/10Valid
2123,87830703,39.35,3s,5,1,1,BenchmarkScanComments/10Valid
2124,90871860,39.25,3s,5,1,1,BenchmarkScanComments/10Valid
2125,91120635,39.22,3s,5,1,1,BenchmarkScanComments/10Valid
2126,1000000,3368.0,3s,5,1,1,BenchmarkScanComments/1kValid
2127,1000000,3362.0,3s,5,1,1,BenchmarkScanComments/1kValid
2128,1000000,3362.0,3s,5,1,1,BenchmarkScanComments/1kValid
2129,1000000,3360.0,3s,5,1,1,BenchmarkScanComments/1kValid
2130,1000000,3363.0,3s,5,1,1,BenchmarkScanComments/1kValid
2131,1286895,2802.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2132,1288470,2793.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2133,1295134,2779.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2134,1289017,2797.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2135,1288377,2791.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2136,1255,2856050.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2137,1258,2854744.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2138,1255,2859058.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2139,1260,2864974.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2140,1263,2856900.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2141,88976860,39.1,3s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2142,91976623,38.97,3s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2143,91870149,39.01,3s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2144,92086042,38.97,3s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2145,91904910,38.93,3s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2146,1000000,3363.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2147,1000000,3361.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2148,1000000,3364.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2149,1000000,3363.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2150,1000000,3361.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2151,534,6727986.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2152,1045,3444205.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2153,1041,3445711.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2154,1046,3448998.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2155,1040,3442231.0,3s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2156,75343444,47.6,3s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2157,140936424,25.56,3s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2158,140965143,25.55,3s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2159,140942115,25.63,3s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2160,141008992,25.52,3s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2161,20007818,174.9,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2162,20424468,174.4,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2163,20408914,173.7,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2164,20403966,173.4,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2165,20844219,173.7,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2166,10834840,306.4,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2167,11655434,309.5,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2168,11699016,307.8,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2169,11637463,307.9,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2170,11675331,306.3,3s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2171,320063140,11.29,3s,5,1,1,BenchmarkParseBasicStringsEasy/1
2172,319431622,11.27,3s,5,1,1,BenchmarkParseBasicStringsEasy/1
2173,319191702,11.3,3s,5,1,1,BenchmarkParseBasicStringsEasy/1
2174,319750786,11.3,3s,5,1,1,BenchmarkParseBasicStringsEasy/1
2175,315031473,11.27,3s,5,1,1,BenchmarkParseBasicStringsEasy/1
2176,100000000,31.34,3s,5,1,1,BenchmarkParseBasicStringsEasy/4
2177,217647954,16.53,3s,5,1,1,BenchmarkParseBasicStringsEasy/4
2178,217317619,16.54,3s,5,1,1,BenchmarkParseBasicStringsEasy/4
2179,218491971,16.52,3s,5,1,1,BenchmarkParseBasicStringsEasy/4
2180,218685962,16.52,3s,5,1,1,BenchmarkParseBasicStringsEasy/4
2181,155839228,23.12,3s,5,1,1,BenchmarkParseBasicStringsEasy/8
2182,153144435,23.27,3s,5,1,1,BenchmarkParseBasicStringsEasy/8
2183,152736159,23.52,3s,5,1,1,BenchmarkParseBasicStringsEasy/8
2184,153623528,23.08,3s,5,1,1,BenchmarkParseBasicStringsEasy/8
2185,155592751,23.18,3s,5,1,1,BenchmarkParseBasicStringsEasy/8
2186,96883416,37.05,3s,5,1,1,BenchmarkParseBasicStringsEasy/16
2187,96676502,37.05,3s,5,1,1,BenchmarkParseBasicStringsEasy/16
2188,96736952,37.09,3s,5,1,1,BenchmarkParseBasicStringsEasy/16
2189,95963446,37.05,3s,5,1,1,BenchmarkParseBasicStringsEasy/16
2190,95765017,37.14,3s,5,1,1,BenchmarkParseBasicStringsEasy/16
2191,69203134,51.09,3s,5,1,1,BenchmarkParseBasicStringsEasy/21
2192,72506125,50.09,3s,5,1,1,BenchmarkParseBasicStringsEasy/21
2193,70199820,50.88,3s,5,1,1,BenchmarkParseBasicStringsEasy/21
2194,72779277,50.99,3s,5,1,1,BenchmarkParseBasicStringsEasy/21
2195,69589422,50.97,3s,5,1,1,BenchmarkParseBasicStringsEasy/21
2196,100,32137335.0,3s,5,1,1,BenchmarkUnmarshalDataset/config
2197,100,31758454.0,3s,5,1,1,BenchmarkUnmarshalDataset/config
2198,100,30889711.0,3s,5,1,1,BenchmarkUnmarshalDataset/config
2199,100,30945268.0,3s,5,1,1,BenchmarkUnmarshalDataset/config
2200,100,31023215.0,3s,5,1,1,BenchmarkUnmarshalDataset/config
2201,22,152162244.0,3s,5,1,1,BenchmarkUnmarshalDataset/canada
2202,22,150085664.0,3s,5,1,1,BenchmarkUnmarshalDataset/canada
2203,22,161331874.0,3s,5,1,1,BenchmarkUnmarshalDataset/canada
2204,22,149930013.0,3s,5,1,1,BenchmarkUnmarshalDataset/canada
2205,22,152148214.0,3s,5,1,1,BenchmarkUnmarshalDataset/canada
2206,67,53091526.0,3s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2207,66,54690786.0,3s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2208,64,53488416.0,3s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2209,66,55420958.0,3s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2210,62,52906628.0,3s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2211,194,18585222.0,3s,5,1,1,BenchmarkUnmarshalDataset/twitter
2212,183,19367469.0,3s,5,1,1,BenchmarkUnmarshalDataset/twitter
2213,187,19203336.0,3s,5,1,1,BenchmarkUnmarshalDataset/twitter
2214,183,19782638.0,3s,5,1,1,BenchmarkUnmarshalDataset/twitter
2215,177,20014133.0,3s,5,1,1,BenchmarkUnmarshalDataset/twitter
2216,26,132258978.0,3s,5,1,1,BenchmarkUnmarshalDataset/code
2217,26,136520067.0,3s,5,1,1,BenchmarkUnmarshalDataset/code
2218,26,133618134.0,3s,5,1,1,BenchmarkUnmarshalDataset/code
2219,26,132147208.0,3s,5,1,1,BenchmarkUnmarshalDataset/code
2220,26,139703212.0,3s,5,1,1,BenchmarkUnmarshalDataset/code
2221,15230,236965.0,3s,5,1,1,BenchmarkUnmarshalDataset/example
2222,14995,238790.0,3s,5,1,1,BenchmarkUnmarshalDataset/example
2223,14958,238354.0,3s,5,1,1,BenchmarkUnmarshalDataset/example
2224,15040,239470.0,3s,5,1,1,BenchmarkUnmarshalDataset/example
2225,15264,237821.0,3s,5,1,1,BenchmarkUnmarshalDataset/example
2226,3867266,915.2,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2227,3441190,1001.0,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2228,3417069,932.1,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2229,3484090,925.2,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2230,3689944,935.2,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2231,2775303,1258.0,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2232,2863392,1255.0,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2233,2883441,1250.0,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2234,2856610,1250.0,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2235,2856298,1250.0,3s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2236,22725,154974.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2237,23577,150453.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2238,23716,157687.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2239,51956,69435.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2240,52137,69440.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2241,33817,101995.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2242,35569,101121.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2243,35079,100955.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2244,35214,101705.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2245,35198,101631.0,3s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2246,206184,17230.0,3s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2247,201933,17774.0,3s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2248,203017,17225.0,3s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2249,201214,17966.0,3s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2250,206174,17293.0,3s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2251,2527119,1431.0,3s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2252,6352064,572.5,3s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2253,5656183,585.6,3s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2254,6253030,610.1,3s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2255,6291249,579.9,3s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2256,4157168,864.5,3s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2257,3814801,874.3,3s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2258,3879522,865.3,3s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2259,4149128,860.2,3s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2260,3752857,866.0,3s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2261,26246,133072.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2262,65589,54155.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2263,65892,54408.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2264,66885,53952.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2265,67332,53484.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2266,49369,70711.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2267,50382,71924.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2268,50877,71333.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2269,46711,71342.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2270,49762,71534.0,3s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2271,275116,12814.0,3s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2272,276934,12881.0,3s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2273,271736,12913.0,3s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2274,275353,12794.0,3s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2275,277506,13148.0,3s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2276,667,7205313.0,4s,5,1,1,BenchmarkScanComments/1MValid
2277,1666,2887264.0,4s,5,1,1,BenchmarkScanComments/1MValid
2278,1658,2900497.0,4s,5,1,1,BenchmarkScanComments/1MValid
2279,1656,2900818.0,4s,5,1,1,BenchmarkScanComments/1MValid
2280,1650,2892328.0,4s,5,1,1,BenchmarkScanComments/1MValid
2281,220342947,21.75,4s,5,1,1,BenchmarkScanComments/10ValidUtf8
2282,220716319,21.75,4s,5,1,1,BenchmarkScanComments/10ValidUtf8
2283,220995218,21.74,4s,5,1,1,BenchmarkScanComments/10ValidUtf8
2284,220957420,21.77,4s,5,1,1,BenchmarkScanComments/10ValidUtf8
2285,221086755,21.82,4s,5,1,1,BenchmarkScanComments/10ValidUtf8
2286,867115,5505.0,4s,5,1,1,BenchmarkScanComments/1kValidUtf8
2287,2024043,2356.0,4s,5,1,1,BenchmarkScanComments/1kValidUtf8
2288,2033301,2357.0,4s,5,1,1,BenchmarkScanComments/1kValidUtf8
2289,2037484,2360.0,4s,5,1,1,BenchmarkScanComments/1kValidUtf8
2290,2039337,2356.0,4s,5,1,1,BenchmarkScanComments/1kValidUtf8
2291,2035,2361774.0,4s,5,1,1,BenchmarkScanComments/1MValidUtf8
2292,2028,2362985.0,4s,5,1,1,BenchmarkScanComments/1MValidUtf8
2293,2030,2359718.0,4s,5,1,1,BenchmarkScanComments/1MValidUtf8
2294,2024,2365808.0,4s,5,1,1,BenchmarkScanComments/1MValidUtf8
2295,2018,2362713.0,4s,5,1,1,BenchmarkScanComments/1MValidUtf8
2296,145190907,33.01,4s,5,1,1,BenchmarkScanComments/10Valid
2297,145470280,33.08,4s,5,1,1,BenchmarkScanComments/10Valid
2298,145312466,33.02,4s,5,1,1,BenchmarkScanComments/10Valid
2299,145534166,33.0,4s,5,1,1,BenchmarkScanComments/10Valid
2300,145617013,33.03,4s,5,1,1,BenchmarkScanComments/10Valid
2301,1697710,2829.0,4s,5,1,1,BenchmarkScanComments/1kValid
2302,1690994,2842.0,4s,5,1,1,BenchmarkScanComments/1kValid
2303,1699288,2842.0,4s,5,1,1,BenchmarkScanComments/1kValid
2304,1685348,2837.0,4s,5,1,1,BenchmarkScanComments/1kValid
2305,1691877,2835.0,4s,5,1,1,BenchmarkScanComments/1kValid
2306,1967785,2443.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2307,1973670,2445.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2308,1963560,2442.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2309,1956817,2448.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2310,1967290,2440.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValidUtf8
2311,1915,2499124.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2312,1918,2493623.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2313,1924,2493439.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2314,1924,2493122.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2315,1923,2491164.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValidUtf8
2316,133836720,35.87,4s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2317,133522338,35.91,4s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2318,133554360,35.99,4s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2319,133615818,35.94,4s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2320,133459249,36.01,4s,5,1,1,BenchmarkParseLiteralStringValid/10Valid
2321,1525711,3155.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2322,1523205,3152.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2323,1520119,3161.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2324,1526581,3151.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2325,1521018,3159.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1kValid
2326,1489,3220550.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2327,1494,3219676.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2328,1489,3217386.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2329,1492,3216111.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2330,1498,3225223.0,4s,5,1,1,BenchmarkParseLiteralStringValid/1MValid
2331,214542212,22.38,4s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2332,214869253,22.37,4s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2333,214685896,22.37,4s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2334,214427251,22.37,4s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2335,214457928,22.38,4s,5,1,1,BenchmarkParseLiteralStringValid/10ValidUtf8
2336,31284754,153.0,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2337,31797300,152.3,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2338,30701151,152.0,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2339,31768190,151.8,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2340,31790130,151.8,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/4
2341,19065580,248.9,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2342,19402774,246.4,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2343,19401121,248.8,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2344,18910390,248.3,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2345,19497942,248.2,4s,5,1,1,BenchmarkParseBasicStringWithUnicode/8
2346,515116788,9.324,4s,5,1,1,BenchmarkParseBasicStringsEasy/1
2347,514284339,9.31,4s,5,1,1,BenchmarkParseBasicStringsEasy/1
2348,514622599,9.348,4s,5,1,1,BenchmarkParseBasicStringsEasy/1
2349,514961208,9.324,4s,5,1,1,BenchmarkParseBasicStringsEasy/1
2350,514037065,9.32,4s,5,1,1,BenchmarkParseBasicStringsEasy/1
2351,316310040,15.21,4s,5,1,1,BenchmarkParseBasicStringsEasy/4
2352,315853333,15.22,4s,5,1,1,BenchmarkParseBasicStringsEasy/4
2353,315923420,15.22,4s,5,1,1,BenchmarkParseBasicStringsEasy/4
2354,313812379,15.22,4s,5,1,1,BenchmarkParseBasicStringsEasy/4
2355,314771589,15.22,4s,5,1,1,BenchmarkParseBasicStringsEasy/4
2356,232238728,20.59,4s,5,1,1,BenchmarkParseBasicStringsEasy/8
2357,232786286,20.59,4s,5,1,1,BenchmarkParseBasicStringsEasy/8
2358,233154172,20.57,4s,5,1,1,BenchmarkParseBasicStringsEasy/8
2359,232983309,20.59,4s,5,1,1,BenchmarkParseBasicStringsEasy/8
2360,232807896,20.62,4s,5,1,1,BenchmarkParseBasicStringsEasy/8
2361,139605435,34.44,4s,5,1,1,BenchmarkParseBasicStringsEasy/16
2362,139400514,34.42,4s,5,1,1,BenchmarkParseBasicStringsEasy/16
2363,139520643,34.46,4s,5,1,1,BenchmarkParseBasicStringsEasy/16
2364,139512583,34.41,4s,5,1,1,BenchmarkParseBasicStringsEasy/16
2365,139427247,34.42,4s,5,1,1,BenchmarkParseBasicStringsEasy/16
2366,100000000,44.41,4s,5,1,1,BenchmarkParseBasicStringsEasy/21
2367,100000000,44.4,4s,5,1,1,BenchmarkParseBasicStringsEasy/21
2368,100000000,44.39,4s,5,1,1,BenchmarkParseBasicStringsEasy/21
2369,100000000,44.36,4s,5,1,1,BenchmarkParseBasicStringsEasy/21
2370,100000000,44.41,4s,5,1,1,BenchmarkParseBasicStringsEasy/21
2371,181,26220781.0,4s,5,1,1,BenchmarkUnmarshalDataset/config
2372,180,26446647.0,4s,5,1,1,BenchmarkUnmarshalDataset/config
2373,176,26409125.0,4s,5,1,1,BenchmarkUnmarshalDataset/config
2374,181,26438401.0,4s,5,1,1,BenchmarkUnmarshalDataset/config
2375,181,26311120.0,4s,5,1,1,BenchmarkUnmarshalDataset/config
2376,36,125080438.0,4s,5,1,1,BenchmarkUnmarshalDataset/canada
2377,36,126329671.0,4s,5,1,1,BenchmarkUnmarshalDataset/canada
2378,36,127907947.0,4s,5,1,1,BenchmarkUnmarshalDataset/canada
2379,37,127854143.0,4s,5,1,1,BenchmarkUnmarshalDataset/canada
2380,38,128054933.0,4s,5,1,1,BenchmarkUnmarshalDataset/canada
2381,100,43482820.0,4s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2382,100,43326118.0,4s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2383,100,42981385.0,4s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2384,100,42957168.0,4s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2385,100,44240594.0,4s,5,1,1,BenchmarkUnmarshalDataset/citm_catalog
2386,123,37498349.0,4s,5,1,1,BenchmarkUnmarshalDataset/twitter
2387,132,37226835.0,4s,5,1,1,BenchmarkUnmarshalDataset/twitter
2388,307,16156972.0,4s,5,1,1,BenchmarkUnmarshalDataset/twitter
2389,315,15313382.0,4s,5,1,1,BenchmarkUnmarshalDataset/twitter
2390,295,15793690.0,4s,5,1,1,BenchmarkUnmarshalDataset/twitter
2391,42,114110539.0,4s,5,1,1,BenchmarkUnmarshalDataset/code
2392,42,114123063.0,4s,5,1,1,BenchmarkUnmarshalDataset/code
2393,40,123465996.0,4s,5,1,1,BenchmarkUnmarshalDataset/code
2394,42,114991427.0,4s,5,1,1,BenchmarkUnmarshalDataset/code
2395,42,117037701.0,4s,5,1,1,BenchmarkUnmarshalDataset/code
2396,25446,188459.0,4s,5,1,1,BenchmarkUnmarshalDataset/example
2397,25537,187920.0,4s,5,1,1,BenchmarkUnmarshalDataset/example
2398,25342,189279.0,4s,5,1,1,BenchmarkUnmarshalDataset/example
2399,25405,189547.0,4s,5,1,1,BenchmarkUnmarshalDataset/example
2400,25582,187660.0,4s,5,1,1,BenchmarkUnmarshalDataset/example
2401,6391263,748.8,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2402,6386172,744.6,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2403,6408338,778.9,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2404,6289777,745.3,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2405,6361285,748.4,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/struct
2406,4765141,1008.0,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2407,4702332,1018.0,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2408,4742442,1011.0,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2409,4681416,1019.0,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2410,4681526,1022.0,4s,5,1,1,BenchmarkUnmarshal/SimpleDocument/map
2411,85458,56450.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2412,85902,56387.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2413,86131,55707.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2414,86430,56146.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2415,85438,55879.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/struct
2416,56814,84639.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2417,55525,84494.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2418,55938,84107.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2419,55839,84354.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2420,55171,85702.0,4s,5,1,1,BenchmarkUnmarshal/ReferenceFile/map
2421,329376,14430.0,4s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2422,333669,14377.0,4s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2423,327818,14371.0,4s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2424,330673,14593.0,4s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2425,328786,14433.0,4s,5,1,1,BenchmarkUnmarshal/HugoFrontMatter
2426,9942956,481.6,4s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2427,10051008,476.9,4s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2428,10114825,483.0,4s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2429,9954404,495.1,4s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2430,9927708,483.2,4s,5,1,1,BenchmarkMarshal/SimpleDocument/struct
2431,6459502,743.3,4s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2432,6478173,744.2,4s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2433,6469909,737.0,4s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2434,6448402,742.3,4s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2435,6470072,737.4,4s,5,1,1,BenchmarkMarshal/SimpleDocument/map
2436,43719,111604.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2437,113508,42142.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2438,113196,42254.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2439,112830,42001.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2440,112976,42224.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/struct
2441,82476,57838.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2442,83684,57380.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2443,83148,58761.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2444,82939,59171.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2445,84382,57445.0,4s,5,1,1,BenchmarkMarshal/ReferenceFile/map
2446,178707,25179.0,4s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2447,459692,10174.0,4s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2448,460555,10297.0,4s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2449,448738,10174.0,4s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2450,462033,10300.0,4s,5,1,1,BenchmarkMarshal/HugoFrontMatter
2451,1743,3435992.0,5s,5,1,1,BenchmarkScanComments/1MValid
2452,1748,3445513.0,5s,5,1,1,BenchmarkScanComments/1MValid
2453,1746,3435728.0,5s,5,1,1,BenchmarkScanComments/1MValid
2454,1738,3437948.0,5s,5,1,1,BenchmarkScanComments/1MValid
2455,1731,3454310.0,5s,5,1,1,BenchmarkScanComments/1MValid
2456,241625253,24.84,5s,5,1,1,BenchmarkScanComments/10ValidUtf8
2457,241224654,24.85,5s,5,1,1,BenchmarkScanComments/10ValidUtf8
