m_id,n,ns_per_op,bed,iterations,sr,ir,b_name
7910,87093,13282.0,1s,1,2,3,BenchmarkMarshal/HugoFrontMatter
7911,348,3444991.0,1s,1,2,3,BenchmarkScanComments/1MValid
7912,348,3436612.0,1s,1,2,3,BenchmarkScanComments/1MValid
7913,24899419,47.58,1s,1,2,3,BenchmarkScanComments/10ValidUtf8
7914,48139090,24.83,1s,1,2,3,BenchmarkScanComments/10ValidUtf8
7915,240002,5017.0,1s,1,2,3,BenchmarkScanComments/1kValidUtf8
7916,428037,2779.0,1s,1,2,3,BenchmarkScanComments/1kValidUtf8
7917,420,2859625.0,1s,1,2,3,BenchmarkScanComments/1MValidUtf8
7918,420,2854870.0,1s,1,2,3,BenchmarkScanComments/1MValidUtf8
7919,15751430,76.32,1s,1,2,3,BenchmarkScanComments/10Valid
7920,30141586,39.23,1s,1,2,3,BenchmarkScanComments/10Valid
7921,183784,6461.0,1s,1,2,3,BenchmarkScanComments/1kValid
7922,353170,3358.0,1s,1,2,3,BenchmarkScanComments/1kValid
7923,420,2849164.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
7924,420,2850450.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
7925,15770379,76.05,1s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
7926,30769461,38.89,1s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
7927,356278,3359.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
7928,356613,3364.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
7929,180,6648780.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
7930,348,3435245.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
7931,46773409,25.56,1s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
7932,46929110,25.51,1s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
7933,431623,2779.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
7934,428830,2793.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
7935,6843697,172.9,1s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
7936,6861487,171.1,1s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
7937,1640920,744.2,1s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
7938,3881617,303.3,1s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
7939,55959754,20.85,1s,1,2,3,BenchmarkParseBasicStringsEasy/1
7940,100000000,11.26,1s,1,2,3,BenchmarkParseBasicStringsEasy/1
7941,72282163,16.56,1s,1,2,3,BenchmarkParseBasicStringsEasy/4
7942,71875245,16.43,1s,1,2,3,BenchmarkParseBasicStringsEasy/4
7943,27130021,42.86,1s,1,2,3,BenchmarkParseBasicStringsEasy/8
7944,51648674,23.07,1s,1,2,3,BenchmarkParseBasicStringsEasy/8
7945,16951794,69.7,1s,1,2,3,BenchmarkParseBasicStringsEasy/16
7946,32132443,37.41,1s,1,2,3,BenchmarkParseBasicStringsEasy/16
7947,13494363,88.28,1s,1,2,3,BenchmarkParseBasicStringsEasy/21
7948,23294131,50.71,1s,1,2,3,BenchmarkParseBasicStringsEasy/21
7949,16,66902176.0,1s,1,2,3,BenchmarkUnmarshalDataset/config
7950,39,32429113.0,1s,1,2,3,BenchmarkUnmarshalDataset/config
7951,7,148228287.0,1s,1,2,3,BenchmarkUnmarshalDataset/canada
7952,7,148769592.0,1s,1,2,3,BenchmarkUnmarshalDataset/canada
7953,10,104326269.0,1s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
7954,21,54936737.0,1s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
7955,30,43115015.0,1s,1,2,3,BenchmarkUnmarshalDataset/twitter
7956,66,19095993.0,1s,1,2,3,BenchmarkUnmarshalDataset/twitter
7957,4,270581836.0,1s,1,2,3,BenchmarkUnmarshalDataset/code
7958,8,132401116.0,1s,1,2,3,BenchmarkUnmarshalDataset/code
7959,4714,235343.0,1s,1,2,3,BenchmarkUnmarshalDataset/example
7960,4790,239437.0,1s,1,2,3,BenchmarkUnmarshalDataset/example
7961,437476,2534.0,1s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
7962,1207438,917.9,1s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
7963,866997,1387.0,1s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
7964,805531,1257.0,1s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
7965,8004,149143.0,1s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
7966,17454,68058.0,1s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
7967,10000,102196.0,1s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
7968,10000,100399.0,1s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
7969,27914,40110.0,1s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
7970,69668,17189.0,1s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
7971,2106877,672.2,1s,1,2,3,BenchmarkMarshal/SimpleDocument/struct
7972,1993573,587.6,1s,1,2,3,BenchmarkMarshal/SimpleDocument/struct
7973,1255317,931.7,1s,1,2,3,BenchmarkMarshal/SimpleDocument/map
7974,1404016,839.9,1s,1,2,3,BenchmarkMarshal/SimpleDocument/map
7975,22345,59265.0,1s,1,2,3,BenchmarkMarshal/ReferenceFile/struct
7976,22777,53617.0,1s,1,2,3,BenchmarkMarshal/ReferenceFile/struct
7977,8198,205112.0,1s,1,2,3,BenchmarkMarshal/ReferenceFile/map
7978,16982,72829.0,1s,1,2,3,BenchmarkMarshal/ReferenceFile/map
7979,38569,31858.0,1s,1,2,3,BenchmarkMarshal/HugoFrontMatter
7980,92673,12795.0,1s,1,2,3,BenchmarkMarshal/HugoFrontMatter
7981,178,6663346.0,1s,1,2,3,BenchmarkScanComments/1MValid
7982,345,3470981.0,1s,1,2,3,BenchmarkScanComments/1MValid
7983,25528160,46.5,1s,1,2,3,BenchmarkScanComments/10ValidUtf8
7984,47534492,24.9,1s,1,2,3,BenchmarkScanComments/10ValidUtf8
7985,233377,5143.0,1s,1,2,3,BenchmarkScanComments/1kValidUtf8
7986,429564,2783.0,1s,1,2,3,BenchmarkScanComments/1kValidUtf8
7987,228,5249884.0,1s,1,2,3,BenchmarkScanComments/1MValidUtf8
7988,418,2858285.0,1s,1,2,3,BenchmarkScanComments/1MValidUtf8
7989,15797077,76.24,1s,1,2,3,BenchmarkScanComments/10Valid
7990,30579842,39.23,1s,1,2,3,BenchmarkScanComments/10Valid
7991,357394,3362.0,1s,1,2,3,BenchmarkScanComments/1kValid
7992,356175,3367.0,1s,1,2,3,BenchmarkScanComments/1kValid
7993,417,2850630.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
7994,418,2848955.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
7995,30748747,39.02,1s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
7996,29649882,39.01,1s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
7997,356898,3385.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
7998,357064,3358.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
7999,177,6722413.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
8000,332,3436963.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
8001,25173937,47.73,1s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
8002,43981107,25.48,1s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
8003,227718,5244.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
8004,428415,2793.0,1s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
8005,6827030,173.1,1s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
8006,6923570,175.8,1s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
8007,1606491,748.7,1s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
8008,3960216,302.9,1s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
8009,55141640,21.32,1s,1,2,3,BenchmarkParseBasicStringsEasy/1
8010,100000000,11.3,1s,1,2,3,BenchmarkParseBasicStringsEasy/1
8011,37079652,31.56,1s,1,2,3,BenchmarkParseBasicStringsEasy/4
8012,71938249,16.57,1s,1,2,3,BenchmarkParseBasicStringsEasy/4
8013,50328795,23.51,1s,1,2,3,BenchmarkParseBasicStringsEasy/8
8014,49306550,22.96,1s,1,2,3,BenchmarkParseBasicStringsEasy/8
8015,17211980,68.93,1s,1,2,3,BenchmarkParseBasicStringsEasy/16
8016,32004489,37.02,1s,1,2,3,BenchmarkParseBasicStringsEasy/16
8017,13509633,88.16,1s,1,2,3,BenchmarkParseBasicStringsEasy/21
8018,23208698,51.22,1s,1,2,3,BenchmarkParseBasicStringsEasy/21
8019,16,66507425.0,1s,1,2,3,BenchmarkUnmarshalDataset/config
8020,38,31723009.0,1s,1,2,3,BenchmarkUnmarshalDataset/config
8021,4,297636394.0,1s,1,2,3,BenchmarkUnmarshalDataset/canada
8022,7,151405462.0,1s,1,2,3,BenchmarkUnmarshalDataset/canada
8023,21,53055822.0,1s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
8024,21,52392367.0,1s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
8025,28,46430121.0,1s,1,2,3,BenchmarkUnmarshalDataset/twitter
8026,66,18280171.0,1s,1,2,3,BenchmarkUnmarshalDataset/twitter
8027,4,269676557.0,1s,1,2,3,BenchmarkUnmarshalDataset/code
8028,8,147958401.0,1s,1,2,3,BenchmarkUnmarshalDataset/code
8029,4725,236474.0,1s,1,2,3,BenchmarkUnmarshalDataset/example
8030,4912,229148.0,1s,1,2,3,BenchmarkUnmarshalDataset/example
8031,1315875,913.9,1s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
8032,1306713,905.2,1s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
8033,364539,3099.0,1s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
8034,874356,1506.0,1s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
8035,17832,70525.0,1s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
8036,17949,66194.0,1s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
8037,5446,223249.0,1s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
8038,12231,97679.0,1s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
8039,30117,41414.0,1s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
8040,71115,17131.0,1s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
8041,2160637,649.1,1s,1,2,3,BenchmarkMarshal/SimpleDocument/struct
8042,2174874,578.4,1s,1,2,3,BenchmarkMarshal/SimpleDocument/struct
8043,504535,2184.0,1s,1,2,3,BenchmarkMarshal/SimpleDocument/map
8044,1374369,858.0,1s,1,2,3,BenchmarkMarshal/SimpleDocument/map
8045,22562,52276.0,1s,1,2,3,BenchmarkMarshal/ReferenceFile/struct
8046,23032,52072.0,1s,1,2,3,BenchmarkMarshal/ReferenceFile/struct
8047,17300,70932.0,1s,1,2,3,BenchmarkMarshal/ReferenceFile/map
8048,17047,71211.0,1s,1,2,3,BenchmarkMarshal/ReferenceFile/map
8049,92182,12492.0,1s,1,2,3,BenchmarkMarshal/HugoFrontMatter
8050,89594,13191.0,1s,1,2,3,BenchmarkMarshal/HugoFrontMatter
8051,698,3434143.0,2s,1,2,3,BenchmarkScanComments/1MValid
8052,697,3434358.0,2s,1,2,3,BenchmarkScanComments/1MValid
8053,95943262,24.87,2s,1,2,3,BenchmarkScanComments/10ValidUtf8
8054,95020381,24.89,2s,1,2,3,BenchmarkScanComments/10ValidUtf8
8055,859413,2783.0,2s,1,2,3,BenchmarkScanComments/1kValidUtf8
8056,855680,2779.0,2s,1,2,3,BenchmarkScanComments/1kValidUtf8
8057,456,5238842.0,2s,1,2,3,BenchmarkScanComments/1MValidUtf8
8058,838,2857138.0,2s,1,2,3,BenchmarkScanComments/1MValidUtf8
8059,31319548,76.53,2s,1,2,3,BenchmarkScanComments/10Valid
8060,61118644,39.18,2s,1,2,3,BenchmarkScanComments/10Valid
8061,366033,6520.0,2s,1,2,3,BenchmarkScanComments/1kValid
8062,705297,3360.0,2s,1,2,3,BenchmarkScanComments/1kValid
8063,838,2856688.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
8064,842,2850546.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
8065,61378256,38.92,2s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
8066,61560144,38.97,2s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
8067,364364,6531.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
8068,711375,3362.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
8069,696,3438671.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
8070,697,3439544.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
8071,93238843,25.5,2s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
8072,93520002,25.52,2s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
8073,457914,5233.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
8074,855136,2792.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
8075,13836480,172.7,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
8076,13901362,172.9,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
8077,7767278,305.7,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
8078,7775938,306.5,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
8079,100000000,21.29,2s,1,2,3,BenchmarkParseBasicStringsEasy/1
8080,214796341,11.25,2s,1,2,3,BenchmarkParseBasicStringsEasy/1
8081,76012269,31.64,2s,1,2,3,BenchmarkParseBasicStringsEasy/4
8082,144876356,16.48,2s,1,2,3,BenchmarkParseBasicStringsEasy/4
8083,53385554,43.2,2s,1,2,3,BenchmarkParseBasicStringsEasy/8
8084,101832294,23.24,2s,1,2,3,BenchmarkParseBasicStringsEasy/8
8085,64366328,37.06,2s,1,2,3,BenchmarkParseBasicStringsEasy/16
8086,64034665,36.98,2s,1,2,3,BenchmarkParseBasicStringsEasy/16
8087,26994478,87.92,2s,1,2,3,BenchmarkParseBasicStringsEasy/21
8088,47102994,51.08,2s,1,2,3,BenchmarkParseBasicStringsEasy/21
8089,36,67493890.0,2s,1,2,3,BenchmarkUnmarshalDataset/config
8090,76,31029581.0,2s,1,2,3,BenchmarkUnmarshalDataset/config
8091,15,154508997.0,2s,1,2,3,BenchmarkUnmarshalDataset/canada
8092,15,152445203.0,2s,1,2,3,BenchmarkUnmarshalDataset/canada
8093,43,51633066.0,2s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
8094,44,52649931.0,2s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
8095,123,19553484.0,2s,1,2,3,BenchmarkUnmarshalDataset/twitter
8096,122,19427629.0,2s,1,2,3,BenchmarkUnmarshalDataset/twitter
8097,18,135182671.0,2s,1,2,3,BenchmarkUnmarshalDataset/code
8098,18,133593191.0,2s,1,2,3,BenchmarkUnmarshalDataset/code
8099,9564,235468.0,2s,1,2,3,BenchmarkUnmarshalDataset/example
8100,9414,236191.0,2s,1,2,3,BenchmarkUnmarshalDataset/example
8101,2565338,918.2,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
8102,2589508,935.7,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
8103,1961664,1237.0,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
8104,1917326,1240.0,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
8105,35301,68867.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
8106,35068,67975.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
8107,23590,101973.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
8108,23497,101004.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
8109,54790,41891.0,2s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
8110,136387,17040.0,2s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
8111,1708654,1408.0,2s,1,2,3,BenchmarkMarshal/SimpleDocument/struct
8112,3841646,607.2,2s,1,2,3,BenchmarkMarshal/SimpleDocument/struct
8113,2620360,856.3,2s,1,2,3,BenchmarkMarshal/SimpleDocument/map
8114,2631232,867.6,2s,1,2,3,BenchmarkMarshal/SimpleDocument/map
8115,44174,55297.0,2s,1,2,3,BenchmarkMarshal/ReferenceFile/struct
8116,44582,54038.0,2s,1,2,3,BenchmarkMarshal/ReferenceFile/struct
8117,13580,171905.0,2s,1,2,3,BenchmarkMarshal/ReferenceFile/map
8118,31356,70966.0,2s,1,2,3,BenchmarkMarshal/ReferenceFile/map
8119,70989,32707.0,2s,1,2,3,BenchmarkMarshal/HugoFrontMatter
8120,184290,12842.0,2s,1,2,3,BenchmarkMarshal/HugoFrontMatter
8121,360,6611909.0,2s,1,2,3,BenchmarkScanComments/1MValid
8122,696,3438490.0,2s,1,2,3,BenchmarkScanComments/1MValid
8123,96152262,24.89,2s,1,2,3,BenchmarkScanComments/10ValidUtf8
8124,95831535,25.01,2s,1,2,3,BenchmarkScanComments/10ValidUtf8
8125,859660,2778.0,2s,1,2,3,BenchmarkScanComments/1kValidUtf8
8126,860302,2781.0,2s,1,2,3,BenchmarkScanComments/1kValidUtf8
8127,840,2855830.0,2s,1,2,3,BenchmarkScanComments/1MValidUtf8
8128,841,2849744.0,2s,1,2,3,BenchmarkScanComments/1MValidUtf8
8129,61082665,39.23,2s,1,2,3,BenchmarkScanComments/10Valid
8130,61134328,39.16,2s,1,2,3,BenchmarkScanComments/10Valid
8131,369072,6564.0,2s,1,2,3,BenchmarkScanComments/1kValid
8132,712678,3357.0,2s,1,2,3,BenchmarkScanComments/1kValid
8133,452,5291710.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
8134,838,2867255.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
8135,61547349,38.96,2s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
8136,61492891,38.9,2s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
8137,711400,3359.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
8138,712851,3358.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
8139,357,6712146.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
8140,697,3437971.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
8141,93797646,25.5,2s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
8142,93666877,25.48,2s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
8143,458256,5218.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
8144,856620,2790.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
8145,5145996,486.3,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
8146,13836104,171.5,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
8147,7829024,303.4,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
8148,7932156,301.6,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
8149,100000000,21.36,2s,1,2,3,BenchmarkParseBasicStringsEasy/1
8150,212582691,11.27,2s,1,2,3,BenchmarkParseBasicStringsEasy/1
8151,145025166,16.47,2s,1,2,3,BenchmarkParseBasicStringsEasy/4
8152,145698597,16.51,2s,1,2,3,BenchmarkParseBasicStringsEasy/4
8153,100000000,23.21,2s,1,2,3,BenchmarkParseBasicStringsEasy/8
8154,100000000,23.4,2s,1,2,3,BenchmarkParseBasicStringsEasy/8
8155,64250170,37.05,2s,1,2,3,BenchmarkParseBasicStringsEasy/16
8156,64025343,36.95,2s,1,2,3,BenchmarkParseBasicStringsEasy/16
8157,27068716,88.24,2s,1,2,3,BenchmarkParseBasicStringsEasy/21
8158,46889004,50.6,2s,1,2,3,BenchmarkParseBasicStringsEasy/21
8159,34,69008830.0,2s,1,2,3,BenchmarkUnmarshalDataset/config
8160,79,30964887.0,2s,1,2,3,BenchmarkUnmarshalDataset/config
8161,7,325600028.0,2s,1,2,3,BenchmarkUnmarshalDataset/canada
8162,15,155614709.0,2s,1,2,3,BenchmarkUnmarshalDataset/canada
8163,46,50859998.0,2s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
8164,44,51523531.0,2s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
8165,123,18875358.0,2s,1,2,3,BenchmarkUnmarshalDataset/twitter
8166,129,18208169.0,2s,1,2,3,BenchmarkUnmarshalDataset/twitter
8167,18,130822064.0,2s,1,2,3,BenchmarkUnmarshalDataset/code
8168,18,132586815.0,2s,1,2,3,BenchmarkUnmarshalDataset/code
8169,9127,236192.0,2s,1,2,3,BenchmarkUnmarshalDataset/example
8170,9854,230424.0,2s,1,2,3,BenchmarkUnmarshalDataset/example
8171,942259,2500.0,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
8172,2385320,909.4,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
8173,1908721,1212.0,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
8174,1869272,1221.0,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
8175,34418,67471.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
8176,35947,68720.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
8177,23851,98312.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
8178,23823,97868.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
8179,54946,42711.0,2s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
8180,140782,17588.0,2s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
8181,1452475,1636.0,2s,1,2,3,BenchmarkMarshal/SimpleDocument/struct
8182,4234698,609.9,2s,1,2,3,BenchmarkMarshal/SimpleDocument/struct
8183,2752567,860.0,2s,1,2,3,BenchmarkMarshal/SimpleDocument/map
8184,2779316,844.3,2s,1,2,3,BenchmarkMarshal/SimpleDocument/map
8185,17607,134585.0,2s,1,2,3,BenchmarkMarshal/ReferenceFile/struct
8186,45426,54307.0,2s,1,2,3,BenchmarkMarshal/ReferenceFile/struct
8187,30920,69155.0,2s,1,2,3,BenchmarkMarshal/ReferenceFile/map
8188,34809,68848.0,2s,1,2,3,BenchmarkMarshal/ReferenceFile/map
8189,185916,12942.0,2s,1,2,3,BenchmarkMarshal/HugoFrontMatter
8190,184974,12580.0,2s,1,2,3,BenchmarkMarshal/HugoFrontMatter
8191,358,6670689.0,2s,1,2,3,BenchmarkScanComments/1MValid
8192,697,3458585.0,2s,1,2,3,BenchmarkScanComments/1MValid
8193,95801001,24.88,2s,1,2,3,BenchmarkScanComments/10ValidUtf8
8194,96056980,24.9,2s,1,2,3,BenchmarkScanComments/10ValidUtf8
8195,863377,2780.0,2s,1,2,3,BenchmarkScanComments/1kValidUtf8
8196,848372,2785.0,2s,1,2,3,BenchmarkScanComments/1kValidUtf8
8197,798,2855821.0,2s,1,2,3,BenchmarkScanComments/1MValidUtf8
8198,837,2852438.0,2s,1,2,3,BenchmarkScanComments/1MValidUtf8
8199,59192746,39.47,2s,1,2,3,BenchmarkScanComments/10Valid
8200,61108446,39.2,2s,1,2,3,BenchmarkScanComments/10Valid
8201,711655,3361.0,2s,1,2,3,BenchmarkScanComments/1kValid
8202,712962,3358.0,2s,1,2,3,BenchmarkScanComments/1kValid
8203,840,2852104.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
8204,840,2848576.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValidUtf8
8205,61620243,38.94,2s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
8206,61369312,38.9,2s,1,2,3,BenchmarkParseLiteralStringValid/10Valid
8207,364695,6501.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
8208,710419,3357.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValid
8209,696,3441380.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
8210,696,3439321.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1MValid
8211,50457061,47.16,2s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
8212,93834934,25.51,2s,1,2,3,BenchmarkParseLiteralStringValid/10ValidUtf8
8213,456320,5234.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
8214,861579,2775.0,2s,1,2,3,BenchmarkParseLiteralStringValid/1kValidUtf8
8215,5043048,486.7,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
8216,13709458,174.8,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/4
8217,7808976,305.6,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
8218,7869223,306.6,2s,1,2,3,BenchmarkParseBasicStringWithUnicode/8
8219,100000000,21.27,2s,1,2,3,BenchmarkParseBasicStringsEasy/1
8220,213311128,11.28,2s,1,2,3,BenchmarkParseBasicStringsEasy/1
8221,76927657,31.22,2s,1,2,3,BenchmarkParseBasicStringsEasy/4
8222,145173302,16.48,2s,1,2,3,BenchmarkParseBasicStringsEasy/4
8223,100573920,22.99,2s,1,2,3,BenchmarkParseBasicStringsEasy/8
8224,100000000,23.28,2s,1,2,3,BenchmarkParseBasicStringsEasy/8
8225,34644810,68.84,2s,1,2,3,BenchmarkParseBasicStringsEasy/16
8226,64611484,37.01,2s,1,2,3,BenchmarkParseBasicStringsEasy/16
8227,27177956,87.9,2s,1,2,3,BenchmarkParseBasicStringsEasy/21
8228,47926014,50.79,2s,1,2,3,BenchmarkParseBasicStringsEasy/21
8229,76,31216480.0,2s,1,2,3,BenchmarkUnmarshalDataset/config
8230,76,30571125.0,2s,1,2,3,BenchmarkUnmarshalDataset/config
8231,15,153876646.0,2s,1,2,3,BenchmarkUnmarshalDataset/canada
8232,16,150704600.0,2s,1,2,3,BenchmarkUnmarshalDataset/canada
8233,44,52222908.0,2s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
8234,43,53583622.0,2s,1,2,3,BenchmarkUnmarshalDataset/citm_catalog
8235,58,42694998.0,2s,1,2,3,BenchmarkUnmarshalDataset/twitter
8236,132,18604499.0,2s,1,2,3,BenchmarkUnmarshalDataset/twitter
8237,8,286341056.0,2s,1,2,3,BenchmarkUnmarshalDataset/code
8238,18,141623156.0,2s,1,2,3,BenchmarkUnmarshalDataset/code
8239,9554,235253.0,2s,1,2,3,BenchmarkUnmarshalDataset/example
8240,9567,232842.0,2s,1,2,3,BenchmarkUnmarshalDataset/example
8241,2423083,923.2,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
8242,2429227,912.1,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/struct
8243,1658355,1231.0,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
8244,1867144,1241.0,2s,1,2,3,BenchmarkUnmarshal/SimpleDocument/map
8245,31827,75759.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
8246,35167,68772.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/struct
8247,10000,233782.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
8248,23298,99585.0,2s,1,2,3,BenchmarkUnmarshal/ReferenceFile/map
8249,139974,16849.0,2s,1,2,3,BenchmarkUnmarshal/HugoFrontMatter
